movie_seq,review_seq,star_score,document,label
57,2,10,목적 없이 산다고 혼나는 줄 알았다,1
57,3,10,진짜 내 인생 애니메이션으로 등극,1
57,4,8,삶을 살아가면서 꼭 무엇을 이루기 위해 앞만 보고 치열하게 사는 삶에서 그저 하루하루에 감사하며 그 하루의 소중한 시간들을 즐기며 살아가야함을 다시 생각하게 됩니다,1
57,5,10,방황을 많이 했는데 다시 열심히 살아야겠다는 생각이 드네요 좋습니다,1
57,6,10,역시 믿고 보는 갓픽사작년 월달 부터 기다려서 영화보러 영화관갔는데 정말 이로 말할수 없는 스토리와 하며 와 영상미 너무 최고였어요나오자마자 얼른 달려가서 봤는데 잘한 선택 같아요,1
57,7,10,역시 픽사는 최고다 기다린 만큼 재밌었고 감동적,1
57,8,10,너무 귀여웠고 내용도 좋았어요,1
57,9,10,영화가 끝난 뒤 나오는 당신은 이 영화의 주인공이 됩니다,1
57,10,10,고 신해철님 마지막 강연에서 그랬죠 태어난거 자체가 목적이고 삶은 보너스다,1
57,11,10,다른 인생 영화들은 목적 없는 삶을 비난하지만 오히려 이 영화는 그 관점을 깨부시고 그 목적 없는 삶조차 의미 있는 삶이니 소중하게 간직하라는 점에서 눈물이 저절로 나오네  인생이 우울하고 죽고 싶을때 위로가 되,1
57,12,8,떨어지는 잎사귀에서 행복을 느낀다면,1
57,13,10,삶이 고단한게 아니라 즐기지 못하고 있을뿐,1
57,14,10,작년부터 지금까지 달라진 우리의 일상으로 인해 모두가 힘든 하루하루를 겪고 있을텐데요 전에는 매일 똑같다고 지루하다고 느껴졌던 그 일상이 얼마나 소중한것인지 행복한 일인지를 더 느끼게 해주는 영화였습니다 그리고 행복,1
57,15,10,우울하거나 무기력하고 인생ㅇㅣ 무의미한 분들이 보면 두배로 더 와닿을것같아요 엄청울었네요 ㅠ 명작,1
57,16,10,감동 자살한 이들이 봤다면 한번쯤 마음을 돌릴수 있었을까ㅠㅠ,1
57,17,8,잘 살 자신이 없어 태어나기 싫은 영혼과 무의미한 생애를 참을 수 없어 죽기 싫은 영혼이 만나 삶은 산다는 것 그 자체로 소중하다는 걸 깨달아가는 이야기,1
57,18,10,애니메이션 영화 보며 위로받을 줄이야 목적 없으면 어때 즐기면서 살아야지,1
57,19,10,인생의 목적은 무언가를 찾고 이루는게아닌 그 자체에있었다,1
57,20,10,눈물콧물 다흘리고 봄 아이들이 이해하긴 좀 어렵고 어른 만화 극중 캐릭터들이 나의 모습과 스쳐지나가서 무지 슬펐음 옆에아줌마도 울고 있음 픽사의 인생성찰만화를 높이 평가합니다,1
57,21,8,철학적 메세지가 담겨 있어요 아이들보단 어른들이 보기에 좋은 영화라고 생각합니다,1
57,22,8,결국 나도 불꽃을 채워서 이 세상에 나온 거라는 생각에 용기가 생긴다 자격 있다,1
57,23,10,년만에 영화관 갔어요삶이 무의미 하게 흘러가고 있나 생각했는데영화를보며 잠시 울컥했어요 역시 디즈니픽사 네요,1
57,24,10,페페로니 피자 먹으러 갑니다,1
57,25,10,최고에요 꼭 보세요 특히 인생이 힘든분들꿈 때문에 좌절하고 계신 분들그냥 힘든 분들 안힘든 분들 모두 다,1
57,26,10,신기하게도 딱 내 생일에 맞춰 개봉한 소울은 세상이 나에게 준 엄청난 선물,1
57,27,10,묵직하게 다가오는 철학 한 방에 소름 돋았습니다 강추,1
57,28,10,어른들을 위한 힐링 애니메이션,1
57,29,10,이미 바다에 와 있음에도 바다를 찾는 물고기 이야기가 날 멍하게 만들었다,1
57,30,10,완벽한 어른 영화 웃고 싶어서 보러갔는데 아주 큰 위로를 받고 돌아간다,1
57,31,10,대단하지 않아도 소중한 나의 삶,1
57,32,10,우리가 지나치는 일상적인 삶은 사실 아주 특별하다,1
57,33,10,그 장면에서 내 기억들도 함께 보였다,1
57,34,10,슬프기도 평범하기도 한 내삶도 돌아보면 행복했다고,1
57,35,10,늘 느끼는것이지만디즈니픽사는 보이지 않는 세계와 어둠속 심리를 감동 스토리와 영상으로 만드는데 탁월합니다 탄생과 죽음사이 소울들이 머무는 그곳사춘기 아이와 함께 보며 이순간을 감사하며 즐기고 살아야겠다,1
57,36,10,코로나로 인해 개봉하는 영화가 가뭄과도 같았는데 소울은 그야말로 가뭄에 단비네요상상을 표현하는 퀄리티가 날로 발전한다 생각이 들정도로 완벽한 영화였습니다,1
57,37,10,영화가 끝나고 사랑하는 사람과 함께 페페로니 피자를 먹었습니다이것 자체로 인생은 유의미하고 이 자체로 나는 정말 행복한 사람이구나 생각했어요ㅠ늘 뭔가를 해내야겠다 뭔가를 이뤄야겠다 생각하며 앞만 보고 달려온 저에,1
57,38,10,나도 영화 초반의 조 가드너처럼 음악을 사랑했지만 부모님의 반대와 주변의 만류로 결국지금은 지루한 공무원이 됐다  공무원이 됐을때 나는 무지 기뻣지만 구 기쁨은 그리 오래가지 않았었다 조가 공연을 멋지게 끝내고,1
57,39,10,내가 왜 살고 있는지 의문이 들 때 보면 좋을 영화,1
57,40,10,아니 뉴욕 가고 싶어지잖아,1
57,41,10,진짜 너무 감동적이어서 한시간반동안 울었어요영화가 정말 철학적이고 제 자신을 되돌아보게 만드는 것 같아요 저는 학생인데 왠지 아이들보다 어른들이 더 잘 이해하고 좋아할 것 같아요,1
57,42,10,태어나기 전 세상 거기는 너무 재밌는거 같네요ㅋㅋㅋ 나는 뭘 얻어서 왔을까ㅋㅋ,1
57,43,10,삶이 무기력하고 힘들때 보면 좋은 영화,1
57,44,10,살기 싫고 죽는게 낫겠다 싶었는데 내가 왜 아직 못죽고 살고있는지 그 이유를 알려준 영화였어요 보면서 주인공한테 이입이 많이돼서 후반부터 숨도 못쉬고 울었네요 재미 없다는 분들은 그만큼 인생을 잘 살고있어서 공감이,1
57,45,10,지구촌의 사람들이 하나라는 강한 이미지를 받았어요우리 개인은 작고 보잘 것 없어서 상처받고 힘들죠어쩌면 삶의 목표나 성공에 너무 연연해하면 살았는지도 모르죠자신의 재능이나 관심은 내 인생의 하나의 표현방식에 불과,1
57,46,10,거창한 목표를 갖고 태어나는 사람이 몇이나 될까 내 타고난 재능을 찾으면 물론 좋겠지만 그러지 않아도 괜찮다 지금 살면서 행복감을 느끼는 것이 훨씬 중요하지 않을까살아가는 것만으로도 가치가 있다,1
57,47,10,나는 즐겁게 살거야,1
57,48,10,앞으로 살아있음에 감사할것 같습니다 작심삼일 이겠지만요 그래도 이게 어딥니까,1
57,49,10,인류를 위한 영화입니다,1
57,50,10,그냥 봐도 좋지만 특히 요즘 같은 코로나 시국에 삶의 목적과 의미를 잃은 모든 사람들이 꼭 봤으면 하는 영화 명불허전 픽사,1
58,0,10,진짜 쩐다 내생의 최고의 영화엿음,1
58,1,10,자유에 대한 갈망이라던가 희망이라던가 다 마음에 들었는데 난 좀 다른 부분도 생각한게 결국엔 앤디가 자유를 갖기에 가장 준비된 사람이기에 가능했던 일이라 생각한다 나도 그러기 위해 노력해야지,1
58,2,10,단점은 단 하나 제목 번역이 스포일러라는 점,1
58,3,10,살면서 총 번은 봤다 개인적으로 보고 싶어서 번 아는 지인들 추천하려고 같이 보면서 번 말이 필요 없다 살면서 꼭 봐야할 영화,1
58,4,10,이 영화의 평점이  인건 마우스를 만드는 회사의 잘못이다,1
58,5,10,원작 이상의 감동 이정도면 점 미만을 줄 수 없다,1
58,6,10,도저히 마지막장면이 잊혀지지 않는다,1
58,7,10,채널 돌리다 보이면 끝까지봐야된다 어쩔수없어 불가항력임,1
58,8,10,우리 앞날이 막막하고 어둡고 앞이 잘 보이지 않아도 그래도 언젠가 무언가 모든게 잘될거라는 희망이 있기 때문에 우리가 살아가는이유 앤디가 더럽고 어두운 하수구를 빠져나와 쏟아지는 빗속에서 포효할때 이 영화를 본 우,1
58,9,10,    죽기전에 꼭 봐야할 영화 위,1
58,10,10,이 영화를 아직 안 본 세대라면 지금 청소년들이겠지 적어도 중학생 이상이라면 여기까지 왔다면 이 영화는 꼭 봐라 그리고 리뷰도 읽어보고평점은 꼭 달자이 영화는 영화면서 예술작품에 더 가깝다 자유와 희망,1
58,11,10,긴말 필요없다최고다혹시 아직까지 못보다가 검색해서 평점 보는사람이라면닥치고 봐라,1
58,12,10,명불허전엔딩씬 다시 만나는 장면은 이 영화의 압권이었음,1
58,13,10,재개봉 안하나 진짜 대박영화,1
58,14,10,진정한 명작영화는 엔딩크레딧부분이 나와도 리모컨을누르지않는거다,1
58,15,10,영화는 저렇게 만들어야되,1
58,16,10,다시봐도 감동의 물결에서 헤어나오기 힘들다인간의 품격을 잃지않는 그는 삭막한 교도소에서 조차도 희망과 자유의 아이콘이 된다피가로의 결혼이 울려퍼질 때 죄수들의 표정탈출한 후 빗속에서의 절규영화말미에 두주인공의,1
58,17,10,정말 감동적이었다 영화가 만들어진지 년이 지금 봐도 진짜 감동적이다,1
58,18,10,희망은 좋은것 좋은것은 사라지지 않는다 ㅠㅠ,1
58,19,10,점도 모자른 영화같다 엔딩 크레딧이 오를때 한동안 멍하니 있었다 명작이라고 불릴만한 이유가 충분히 있는 영화,1
58,20,10,라는게 높은평점이지만 이것보다높아도 아무렇지않게 느껴질수있는 영화가아닐까싶다,1
58,21,10,어렸을때 본거라 안볼려고 했는데다시보니 또 다르다비오는 새벽에 찐한 감동을 만나다,1
58,22,10,내 나이 인데 이영화 최근에 봤다 너무나도 후회한다 그런데 지금이라도 본게 너무 큰 행복이다,1
58,23,10,후반부 레드가 적격 부적격 심사관들에게 한 얘기가 기억에남는다나에겐 영화의메세지같았던 장면이었다지금 당장에 충실하게하고 힘들때면 생각나는 그런영화다,1
58,24,10,번 봤다는놈은 도대체 제정신이냐 뭔 미쳤다고 이딴 영화를 번은 봐야지,1
58,25,10,말이 필요한가요 희망은 좋은것입니다,1
58,26,10,말로 전할수가 없다 의심하지말고 봐야된다 년 영화라고 단 한번도 생각 못했다 꼭들 봤으면 좋겠다 특히 희망없이 사는 사람들은 두번봐라,1
58,27,10,이 영화 번은 봤다 왜냐 볼때마다 배울점이 많거든 배우들 연기력이야 당연하고 인생에 있어 배울점이 정말 많은 철학적인 영화라고 생각함 내가 자식을 낳는다면 청소년일때 가장 먼저 보여주고 싶은 영화 순위,1
58,28,10,현실이 쇼생크라면 탈출해야지 이렇게라도,1
58,29,10,내가 왜 이런영화를 진작에 보지 않았을까,1
58,30,10,아직 안봤으면 무조건 봐야되는 영화,1
58,31,10,명작의 클래스는 영원하네요,1
58,32,10,인생 영화 네요 굿,1
58,33,10,자유 희망 모든 것이 들어간 비교를 불허하는 최고이자 훌륭한 영화다그러나 이것보다 훌륭한 영화가 있다면 이 영화를 본 당신의 인생이 아닐까,1
58,34,10,제 인생 최고의 영화입니다 다시보고 또 다시봐도 언제나 많은 것을 느끼게 해주는 영화입니다 인간의 희망 자유에 대해 곰곰히 생각해 보게 되는 영화 삶의 의미에 대해 생각하고 미래를 꿈꾸게 하는 영화,1
58,35,10,요즘엔 이런게없지 최고였다,1
58,36,10,이보다 더 잘만들 수 있을까 죽기전에 안보면 저승가서도 두고두고 후회할 영화,1
58,37,10,대작의 명성은 이유가 있는 법 너무나 훌륭하다 아니 고전명작들을 다시 찾아보고 싶은 생각이 간절해졌다,1
58,38,10,배운사람은 어딜가도 통하는구나부모님이 공부를 열심히 하라는 이유,1
58,39,10,세기를 뛰어넘는 명작,1
58,40,10,내가 어렸을적 꼬마때 본영화에요 이때는 강박장애도 없었는데 희망은 참좋은거에요 정말 이영화는 명작영화입니다 저도 강박장애라는 병을딛고 완치할 희망이 있는거겠죠 주인공처럼 저도 완치할 희망을 가지고 이뤄지길,1
58,41,10,필수관람해야 되는 세기의 걸작,1
58,42,10,역시 최고의 작품이다 인물들이 모두 매력적,1
58,43,10,먼진 영화지특히 마직막자유를 잘 표현했다랄까아무튼 재회할때 엔딩이 너무 멋졌다,1
58,44,10,희망이란 참 좋은것 같아요,1
58,45,10,당신은 자유를 누릴 준비가 되어있나요,1
58,46,10,류 쓰레기영화랑은 차원이다르다,1
58,47,10,정망 최고에요 볼 때마다 새로운 게 보여서 너무 좋아했는데 스크린으로 보니 감정이 세밀하게 보여서 그 동안 감탄했던 연출 스토리도 새롭게 보이는 부분이 있어 좋았지만 여느 때보다 더 인물의 감정이 어떨까 생,1
58,48,10,더이상의 자세한 별점은 생략한다,1
58,49,10,그냥 최고입니다,1
58,50,10,티비에서 해줄 때 마다 봄,1
59,0,10,디즈니의 어벤저스 첫 단계,1
59,1,7,랄프의 완성도에는 미치지 못하지만 인터넷 세상을 위트있게 잘 표현한 영화,1
59,2,10,넘 재밌어요어른인 제가봐도 잼나네요,1
59,3,8,다 좋은데제발 어머니들 애들 더빙판으로 예매해주세요 더빙판 아니라고 읽어주지마시고요,1
59,4,7,상상력 굿 하지만 교훈을 억지로 주입하는 듯,1
59,5,10,편은 우정의 소중함을 다루었다면 편은 그 소중한 우정을 오랫동안 간직하기 위해 필요한 것들을 알려주는 영화입니다,1
59,6,5,지금까지의 디즈니 영화를 생각하고 본다면 많이 실망할것이다 랄프와 바넬로피의 관계보다는 인터넷 세상을 어떻게 표현했는지에 집중하면 충분히 재미있을 수도 있겠다,0
59,7,8,디즈니짱짱ㅎㅎ,1
59,8,6,디즈니에서 너무 간접적으로 메세지를 주려는게 많았던거 같았어요공주들 부분도 그렇고 패스트푸드같은 콘텐츠를 경험하는 랄프부분도 그렇고 생각보다 밝은 만화영화는 아니였던 거 같아요,0
59,9,2,왜  이번에도 싼 똥을 치우는 이야기냐,0
59,10,10,사실 전 편만큼 재밌다고는 못하겠음 이야기의 전개나 흐름에서는 확실히 떨어짐 그러나 눈요깃거리가 쏠쏠함 특히 까메오로 출연하는 디즈니 공주들의 액션이 인상적이었고 인터넷 세상을 의인화한게 독특했음,1
59,11,3,랄프  정말 재밌게봐서 기대 많이 했는데 랄프 캐릭터를 집착하는 이상한 애로 만들어놓고 베넬로피는 슈가러쉬 대표 캐릭터인데 왜 이탈해도 되는건지 개연성 하나도 없다 너무 실망,0
59,12,6,디즈니의 판권 자랑이라는 말이 딱 어울린다 디즈니 덕후들을 위한 영화 이 영화 자체로는 그렇게 나쁘진 않으나 편의 완성도를 생각하면 후속작으로는 좀 실망스럽다 편의 감동을 간직하고 싶다면 안보는게 나음,0
59,13,6,결국 바넬로피는 자신의 게임을 버렸다는 생각이 듬 바넬로피의 팬인 아이들에 대한 무시는 옛 게임을 사랑하는 팬에 대한 무시와 같은 맥락이지 않을까 커진 세계관과 아기자기한 아이템들은 너무나 사랑스러웠지만 작품의 ,0
59,14,1,ㅈㄴ지루하고 뻔하고 엄청 오글거렸음 도저히 화면을 못처다보겠더라 억지 감동 오지고 인터넷 세상 표현한건 재밌었다,0
59,15,7,이미 편에서 완성되었던 이야기와 캐릭터들을 왜 이렇게 억지로 괴롭혔어야 했나 꼭 이런 형태의 갈등과 결말이 필요했을까,1
59,16,6,좀 실망했어요,0
59,17,6,아이디어는 완전 좋았는데조금 지루한 면이 있었어요,0
59,18,2,전작이 너무 휼룡해고 후속장이 너무 망이었다,0
59,19,6,편을 너무 재미있게 봐서 기대 많이 하고 봤는데 편보다 못하네요,0
59,20,8,재밌긴한데 조금 애매한 영화,1
59,21,8,재밌는데 전편보단 별로에요,1
59,22,8,재미는 있었지만 전편보다 못하단 느낌을 받았습니다 볼 거리는 화려한데 전편 대비 스토리의 개연성은 낮아진 느낌,1
59,23,7,의 현실을 잘 보여주는 영화였음,1
59,24,8,초반에는 엄청 재미있었는데 후반으로 갈수록 지루했습니다,1
59,25,6,졸았네요애들은 캐릭터보는 재미로라도 봤겠지만내용이 흥미롭지도 않거니와 지루하기가원ㅠ,0
59,26,3,정말 별로였다 편의 그 마지막 여운을 기대하며 갔다가 완전 실망하고 나왔다 판권 많은거라 돈 많은거 티낼뿐 재밌게 표현하지도 않고 뻔했으며 디지니 프린스로 어떻게든 호응을 유도하는게 눈에 선했다,0
59,27,7,후반부는 좀 과하고 징그러웠지만 거대한 인터넷 세상은 구경하기 좋았다,1
59,28,4,마지막바이러스나오는것부터징그러워서애들도저도보기가무서웠어요 환공포증비슷하게소름돋아요,0
59,29,10,애니메이션이 애들 영화가 아니라는 걸 다시금 일깨워준 영화,1
59,30,7,뮤지컬이 나온뒤부터는 없애야한다,1
59,31,10,진자 인생영화 디즈니 공주들 짱이뿌고 바넬로피 엄청 귀엽구 슬프고 재밋음ㅜㅠ,1
59,32,10,온라인 세상을 흥미롭게 표현한 영화 바이러스는 무섭다,1
59,33,10,디즈니의상상력에는한계가없다,1
59,34,6,저는 그닥 재미없었어여ㅠ,0
59,35,10,편 정준하씨가 더빙한거만 몇번을 보다 보니 목소리적응이 약간 필요했지만 넘나 재밌었어요공주구찌들 최고ㅋㅋ,1
59,36,6,편을 너무너무 재밋게봐서그런가편은 편에비해 살짝아님 저희아이들이 그때보단 커서 그럴까아쉽습니다 하지만 우리가 생각하지못한 인터넷세계를 쉽게 나타내주었습니다,0
59,37,6,생각보다 그냥 그렇네요,0
59,38,8,주먹왕 랄프 때보단 별로였어요,1
59,39,10,오랜만에 진짜 행복하게 영화 봤습니당 힐링힐링,1
59,40,9,디즈니답게 상상력 넘치는 인터넷 세계를 표현해주어 눈이 즐거웠다편보다 내용적으론 아주 조금 아쉬우나 여전히 훌륭한 편,1
59,41,8,재미는 있습니다 편 봤으면 봐야지요그런데 대단한 재미는 없었습니다누가 그러던데 디즈니의 저작권 자랑이라고확실히 영화의 가장 큰 즐거움이었습니다 공주들 보는 것도 좋았구요,1
59,42,4,생각보다ㅠ별로야야야,0
59,43,6,조금 지루했어요,0
59,44,9,아이들이 좋아하네요 많이들 보세요  추천,1
59,45,10,어른들도 너무 잼나게볼수있는 영화스토리였어요아이들도 좋아했구요탁월한선택,1
59,46,10,우정은 영원하다 랄프짱,1
59,47,10,아이들용으로 대만족 ,1
59,48,10,어른 아이 할 것 없이 공감하는 내용재미있게 봤어요,1
59,49,9,재미있지만 인크레더블처럼 뭔가 아쉽게 지나가는 느낌이에요,1
59,50,4,그냥 그래요 좀 지루했어요,0
60,0,6,공포영화 무서워하는 편인데 중간까지는 좀 무서웠고 뒤쪽은 졸렸어요감독이 하고 싶은 얘기가 넘 많은듯 무섭기도 해야겠고 사랑얘기도 넣어야겠고 오컬트 부분도 넣어야하고 서로 개연성도 없어요,0
60,1,10,이 영화 만든 분 악마가 이 영화 만들라고 시킨듯,1
60,2,5,사랑의 힘과 신파로 떡칠된 영능력 수사물,0
60,3,2,매우 지루함공포지수도 낮음,0
60,4,8,편까진 괜찮았는데 이 되면서 갑자기 헐리우드식 전개가 되버림가족만세 사랑만세,1
60,5,1,컨저링시리즈중 제일 재미없다고 생각합니다 놀라는 장면도 딱히 없고 스토리는 좋지만 무섭지는 않았습니다 잠들뻔한거 겨우 돈 생각해서 보고 나왔습니다,0
60,6,10,전편들 보다 더 새로워진 느낌입니다 비오는 날 보니 더 무섭네여,1
60,7,10,마치 보는내내 공포 비디오게임을 하는 느낌이랄까ㅠㅠ 다 보고 나오니까 비가와더 무서움,1
60,8,10,생각보다 더 재미있었고 컨저링 안보고 봐도 이해되더라구요,1
60,9,10,깜짝깜짝 놀라는 요소들도 많고 음향부터 장난 아니였어요 오랜만에 보는 공포영화였는데 역시 컨저링다웠습니다,1
60,10,1,잘 자다가 나왔습니다 ㅎ,0
60,11,6,초반에 수시로 깜짝놀래키는건 좋았는데 중후반부터 서서히 지루하고 안무서워지고 빨리 끝났으면 좋겠다는 생각이 듬,0
60,12,1,에 비해 구성이나 전개방식이 많이 달라졌는데 안좋은 방향으로 달라져서 지루할 정도 놀래키는 화면만 늘고 전작의 몰입감과 공포감은 개나 줘버렸음,0
60,13,10,컨저링 부 너무 잘보고왔습니다,1
60,14,7,  오함마 가져와,1
60,15,4,그만해,0
60,16,3,요즘 영화표 값도 비싼데 이 돈 주고 봐야하나 싶음 공포스러운 초반 빌드업에 비해 후반부로 갈수록 의문스러운 스토리 전개와 진행갑작스러운 사랑의 힘 엔딩,0
60,17,1,글쎄요 보다가 중간에 잠듦 악령이어쩌구 십자가뭐시기 걍 지루함,0
60,18,7,함 이전 컨져링보다는 약함,1
60,19,7,컨저링 시리즈 물을 좋아하면 추천 단순히 엑소시즘 호러 무비를 원한다면 비추천호러 보다는 오컬트 추리물에 가까움ㅇㅇ,1
60,20,4,이제는 소재 거리가 ㅤㄸㅓㅀ어진거 같아요중반부 부터 이 영화를 왜 보고있는건지지루했습니다,0
60,21,2,컨저링 는 안볼거같아요,0
60,22,8,볼만한데 그리 무섭지는 않아요,1
60,23,8,기대이하에요 ㅠㅠㅠ 큰 기대를 했나봐요,1
60,24,6,공포영화 보러갔는데 로맨스영화 보고나온거같아요초점을 그냥 액션 스릴러쪽으로 잡으면 연출은 나쁘지 않았는데 호러 모르겠네요 일식집 들어가서 짜장면 잘 비벼먹고 나온 기분이었습니다,0
60,25,7,컨저링 특유의 어두운 분위기는 초반 지나면서 사라진다전개 방식도 전과 다르게 유치한 클리셰가 반복되고 깊이도 없다워렌 부부의 매력으로 캐리,1
60,26,1,오랜만에 남편과 영화관가서 데이트 했는데 둘다 공포영화 보다가 잠든적은 처음입니다 컨저링 시리즈 중 최악어느 부분이 공포인건지 모르겠네요,0
60,27,6,탄만큼의 공포감을 주는 연출이 부족했음,0
60,28,8,엄청 부서울 줄 알았는데 그렇게 안무서워요,1
60,29,10,순간순간 터지는 효과음이 진짜 장난 아니더라,1
60,30,7,음향이 다 한듯 편편 비해서는 별로,1
60,31,6,쏘쏘해요  재미없지도 않구,0
60,32,10,컨저링  아빠가 시켰다,1
60,33,8,악령보다 악의에 찬 사람이 더 무섭다워렌 부부 찐사랑의 힘으로 악령퇴치,1
60,34,4,돈이 아깝습니다,0
60,35,6,컨저링 시리즈 이제 그만할 때 된거같다,0
60,36,10,실화를 바탕으로 한 것도 소름이고 결말도 마음메 들어요,1
60,37,1,초반에는 흥미롭게 봤는데 스토리가 갈수록 난잡해짐 내 원,0
60,38,4,조금 무서운 한편의 로맨스 영화입니다,0
60,39,4,하나도 안무섭고 내용도 지루해요ㅜㅜ,0
60,40,10,연기하는 배우들이 소름 돋을 정도로 잘하고 중간 중간에 놀라게 하는 포인트가 많아요,1
60,41,10,시리즈중 가장 영화적 완성도가 높았던것 같습니다,1
60,42,10,갠적으로 컨저링 시리즈 중에서 제일 재밌었던거 같음ㅋㅋㅋ,1
60,43,2,진짜 이게 뭐하는건가 싶었습니다,0
60,44,10,연기력이 후덜덜ㅋㅋㅋ 덕분에 더 무섭게 더 재밌게 즐길 수 있었습니다,1
60,45,10,믿고 보는 컨저링 시리즈ㅎㅎ 실화바탕이라 더 흥미로웠어요,1
60,46,10,중간중간에 깜짝 놀라는 장면도 있고 무섭지만 재밌게 잘ㅤㅂㅘㅅ어요 컨저링 전편들은 아직 못봤는데도 한번 찾아서 봐야겟습니다ㅎㅎㅎ,1
60,47,10,겁 많은 편인데 잘봤습니당 재밌었어용,1
60,48,9,잘 쓰여진 시나리오 그리고 연기력,1
60,49,10,전작만큼은 아니었지만 재미있어용 ㅎㅎ,1
60,50,4,역대 컨저링 시리즈 중 가장 무섭지 않고 루즈한 넘버링 공포영화 무서워서 못보겠다는 사람에게 차라리 입문용으로 추천할 수 있을 정도로 무섭지 않음,0
61,0,10,사람이 진정으로 죽는 순간은 사랑하는 사람에게 잊혀졌을때사랑하는 사람들을 영원히 기억하고 나 또한 그 사람들에게 영원히 기억되길 ,1
61,1,8,기억해줘 노래 나와서 울고있는데 아들이 옆에서 팝콘 어딨어 해서 산통깨짐 너랑 다시는 영화보러가나봐라,1
61,2,10,약분간 겨울왕국이 나와 지루했어요하지만 코코는 정말 최고의 영화였습니다,1
61,3,10,근래 본 영화 중에 스토리가 가장 훌륭한 것 같아용,1
61,4,10,역시 믿고 볼 애니메이션   노래가 아직도 맴돈다 ㅠㅠ 스토리도 잘 짜여있었고 연출도 고민 많이한게 보여서 아주 만족했습니다 ㅠ,1
61,5,9,갓픽사 사후세계를 뒤집어놓으셨다,1
61,6,10,오라 따뜻한 죽음이여,1
61,7,10,죽음과 기억에 대해 끝부분 가서 눈물 뚝뚝 흘렸다 ㅠ,1
61,8,10,아이는 살이라 좀 지루해했고요무슨말인지 잘 이해가 안간다고ㅠㅠ그리고 첨에 울라푸겨울왕국이 분정도 나와서 재미없다고ㅠㅠ 근데 저는 너무 감동받고 울었어요돌아가신 아빠 생각나네요 윤종신씨가 부른 기,1
61,9,10,너무 서럽게 울었다중간중간 마음 와닿는 장면도 많았다이질감이 들지않는 영화였다,1
61,10,9,멕시코에서 살다가 얼마전에 귀국했는데 작은 물건 하나하나 부터 풍경까지 모든 것이 정말 멕시코를 잘 담아내고 표현한 영화인 것 같습니다 재밌었어요,1
61,11,10,올해영화중최고였어요 아이가 너무행복해했어요강추강추강추 어른도 감동입니다,1
61,12,10,제목이 왜 코코인지 깨달을 수 있음,1
61,13,9,눈물나네요 보고있는동안 ㅠ,1
61,14,10,가족이 무엇인지 다시 생각하게 해주는 영화아이들은 도 안우는데 나만 눈물바다된 거 실화냐ㅠ,1
61,15,10,아이들과 함께 보고왔어요 화려한 영상미에 감동까지 재미있게 보고왔습니다,1
61,16,10,너무좋은시간이였습니다 아들말하길 아빠 아무데서나 이술저술마시고다니지마 독술일수도있어 ㅋㅋ,1
61,17,9,신과함께 같은 신파쓰레기랑 비교불가,1
61,18,10,멕시코에 있었을 때 생각이많이 났다 간간히 들리는 멕시코 스페인어도 반갑고 멕시코 전통과 문화를 다루어서 너무 좋았다 돌아가신 할머니를 나도 잊고 사는 건 아닌지 살짝 눈물도 났다,1
61,19,10,신과함께 보고도 안울었는데이건 왜 이리 슬프던지아이들보다 어른이 더 공감할 영화 정말 ㅠㅠ 아빠 생각 마니 났어요눈물이 계속 줄줄줄 ㅠㅠ,1
61,20,10,겨울왕국보다 재밌었다ㅠㅠㅠ최고,1
61,21,10,역시 진리의 픽사 깔끔하고 행복한 엔딩이였는데 이상하게 마지막에 헥터가 출국 심사 받는 장면에서 눈물이 미친듯이 났음,1
61,22,10,성인이지만 보고 울었습니다가족의 소중함을 일깨워주는 그런 영화네요,1
61,23,10,최고였습니다가족의 소중함을 다시 일깨워 준 영화였어요,1
61,24,10,흔한 메시지를 전함에도 감동을 주는 스토리평소에는 보기 어려웠던 멕시코의 전통으로 꽉 차 있어서 재밌었다,1
61,25,8,사실 어른들이 보기에 더 좋은 영화가 아닌가 라는 생각이 드네요아이들에게 가족에 대한 소중한 사랑이라는 교훈을 주지만 그것이 더 필요한 이들은 부모일테니까요 예상했던 것 보다는 잔잔한 영화단점은 런닝타임이,1
61,26,10,아버지가 월 일 날 돌아가시고 ㅜㅜ 아빠가 저한테 주는 메세지 같아서 많이 울었네요 맥시코 사후세계관이 이렇게 감동으로 다가 올 줄 이야 ㅜㅜ 디즈니 픽사 감사합니다ㅜㅜ,1
61,27,9,가족의 기억속에 오래 남고 싶군요,1
61,28,10,아이보여주려고 같이 본건데 오히려 제가 감동받으며 울었네요ㅎㅎ 코코 좋아,1
61,29,9,첫개봉날재미있게잘봤어요,1
61,30,8,겨울왕국이너무길긴했지만코코내용은좋았음,1
61,31,10,가족애를 느낄 수 있는 좋은 영화였어요 하늘나라에 있는 가족들도 기억하며 사랑할겁니다 역시 디즈니 역시 픽사,1
61,32,10,놀라울 정도로 발전하는 영상과 계속 생각나는 이야기,1
61,33,10,최고의영화였어요할머니가보고싶어요,1
61,34,10,별 백만점 없음,1
61,35,10,초등 학년 딸아이가 기다리던 영화라 개봉날 맞춰 예매해서 봤어요 감동의 눈물을 흘리며 정말 재밌었다며 좋아하네요 첫 감동의 영화선물 기억해줘 노래도 자꾸 멤도네요,1
